"年月日","分配後的漲跌幅","市場漲跌幅","投組累積報酬","市場累積報酬","投組累積報酬指數","市場累積報酬指數","cummax","dd","market_dd","年","annual_return"
2016-03-30,-0.0013,-0.0131,0.9545,0.2632,1.9545,1.2632,1.9929,-0.0192684028300467,-0.0923331177696343,2016,0.0524877248944078
2016-03-31,0.0039,-0.0148,0.962,0.2445,1.962,1.2445,1.9929,-0.0155050429023033,-0.105769921678523,2016,0.0565924270214959
2016-04-01,0.0146,-0.0126,0.9907,0.2288,1.9907,1.2288,1.9929,-0.00110391891213824,-0.11705108859668,2016,0.0720186764560098
2016-04-06,-0.0124,-0.0112,0.9659,0.215,1.9659,1.215,1.9929,-0.0135480957398766,-0.126967018754042,2016,0.0587256448679554
2016-04-07,0.013,0.0113,0.9915,0.2288,1.9915,1.2288,1.9929,-0.000702493853178776,-0.11705108859668,2016,0.0724890782512386
2016-04-08,-6e-04,0.0088,0.9903,0.2396,1.9903,1.2396,1.9929,-0.00130463144161785,-0.109290795430049,2016,0.0718455848042878
2016-04-11,-0.0221,0.0032,0.9463,0.2435,1.9463,1.2435,1.9929,-0.0233830096843797,-0.106488467342099,2016,0.0481577973801131
2016-04-12,0.0136,0.0182,0.9728,0.2662,1.9728,1.2662,1.9929,-0.0100858046063527,-0.0901774807789034,2016,0.0624127434244826
2016-04-13,0.0015,-0.0093,0.9757,0.2544,1.9757,1.2544,1.9929,-0.00863063876762515,-0.0986563196091111,2016,0.0640063625396194
2016-04-14,0.0019,0.0039,0.9795,0.2593,1.9795,1.2593,1.9929,-0.00672386973756844,-0.0951354458575842,2016,0.0660279746284447
2016-04-15,0.007,0.0039,0.9934,0.2642,1.9934,1.2642,1.9934,0,-0.0916145721060573,2016,0.0734901704508437
2016-04-18,0.0024,-0.0124,0.9981,0.2485,1.9981,1.2485,1.9981,0,-0.102895739024215,2016,0.0760665468599258
2016-04-19,-0.0112,-0.0094,0.9757,0.2367,1.9757,1.2367,1.9981,-0.0112106501176117,-0.111374577854423,2016,0.0640146015350946
2016-04-20,0.0053,8e-04,0.9862,0.2376,1.9862,1.2376,1.9981,-0.0059556578749812,-0.110727886757203,2016,0.0696538789232306
2016-04-21,-0.0086,0.004,0.9692,0.2426,1.9692,1.2426,1.9981,-0.014463740553526,-0.107135158439319,2016,0.0604548555644908
2016-04-22,-0.0016,-0.0016,0.966,0.2406,1.966,1.2406,1.9981,-0.016065261998899,-0.108572249766473,2016,0.0587581277955875
2016-04-25,0.0075,0.0016,0.9807,0.2426,1.9807,1.2426,1.9981,-0.00870827285921616,-0.107135158439319,2016,0.0666988137540545
2016-04-26,-0.0013,0.0047,0.9781,0.2485,1.9781,1.2485,1.9981,-0.0100095090335819,-0.102895739024215,2016,0.0653121052961743
2016-04-27,-0.0172,-0.026,0.9442,0.216,1.9442,1.216,1.9981,-0.0269756268455033,-0.126248473090465,2016,0.0469887370850801
2016-04-28,-0.0026,-0.004,0.9392,0.2111,1.9392,1.2111,1.9981,-0.0294780041038987,-0.129769346841992,2016,0.0442665663686588
2016-04-29,-0.0101,-0.0138,0.9197,0.1944,1.9197,1.1944,1.9981,-0.0392372754116411,-0.141769059423726,2016,0.0337194740483353
2016-05-03,-0.0071,-0.0107,0.9061,0.1816,1.9061,1.1816,1.9981,-0.0460437415544768,-0.150966443917511,2016,0.0263800657825923
2016-05-04,0.0085,-0.0017,0.9222,0.1796,1.9222,1.1796,1.9981,-0.0379860867824432,-0.152403535244665,2016,0.0351042963417443
2016-05-05,0.0023,-0.0017,0.9266,0.1777,1.9266,1.1777,1.9981,-0.0357839947950552,-0.153768772005461,2016,0.0374850362233301
2016-05-06,-0.0164,-0.0033,0.895,0.1737,1.895,1.1737,1.9981,-0.0515990190681147,-0.156642954659769,2016,0.0204702816292677
2016-05-09,0.0142,0.0084,0.9219,0.1836,1.9219,1.1836,1.9981,-0.038136229417947,-0.149529352590357,2016,0.0349609596284033
2016-05-10,-0.0167,-0.0083,0.8897,0.1737,1.8897,1.1737,1.9981,-0.054251538962014,-0.156642954659769,2016,0.0176771116026089
2016-05-11,-0.0203,-0.0025,0.8513,0.1708,1.8513,1.1708,1.9981,-0.0734697963064912,-0.158726737084142,2016,-0.0029817337629241
2016-05-12,-0.0063,-0.0067,0.8397,0.1629,1.8397,1.1629,1.9981,-0.0792753115459686,-0.164403247826399,2016,-0.00926294884021772
2016-05-13,0.0075,0.0085,0.8535,0.1728,1.8535,1.1728,1.9981,-0.0723687503127972,-0.157289645756988,2016,-0.00183242095651925
2016-05-16,0.0048,8e-04,0.8623,0.1737,1.8623,1.1737,1.9981,-0.0679645663380212,-0.156642954659769,2016,0.00295878342288947
2016-05-17,0.0171,0.005,0.8941,0.1796,1.8941,1.1796,1.9981,-0.052049446974626,-0.152403535244665,2016,0.0201093786194206
2016-05-18,-0.0092,-0.0025,0.8767,0.1767,1.8767,1.1767,1.9981,-0.0607577198338421,-0.154487317669038,2016,0.0107243723361221
2016-05-19,0.0053,0.0042,0.8867,0.1816,1.8867,1.1816,1.9981,-0.0557529653170512,-0.150966443917511,2016,0.0160812115095035
2016-05-20,0.016,0.0275,0.9169,0.2141,1.9169,1.2141,1.9981,-0.0406386066763424,-0.127613709851261,2016,0.0323385108936556
2016-05-23,0.0109,0,0.9379,0.2141,1.9379,1.2141,1.9981,-0.0301286221910816,-0.127613709851261,2016,0.0435910006623963
2016-05-24,-0.0019,0.0049,0.9342,0.2199,1.9342,1.2199,1.9981,-0.0319803813622941,-0.123446145002515,2016,0.0416081777611379
2016-05-25,0.0064,0.0056,0.9465,0.2268,1.9465,1.2268,1.9981,-0.0258245333066414,-0.118488179923834,2016,0.0482744700988091
2016-05-26,-1e-04,0.0032,0.9464,0.2308,1.9464,1.2308,1.9981,-0.0258745808518092,-0.115613997269526,2016,0.0481696426517992
2016-05-27,0.0075,0.0072,0.961,0.2396,1.961,1.2396,1.9981,-0.0185676392572945,-0.109290795430049,2016,0.0560309149716878
2016-05-30,-3e-04,-0.0016,0.9605,0.2376,1.9605,1.2376,1.9981,-0.0188178769831339,-0.110727886757203,2016,0.0557141056971964
2016-05-31,0.0138,0.0119,0.9876,0.2524,1.9876,1.2524,1.9981,-0.00525499224263049,-0.100093410936265,2016,0.0702829603558177
2016-06-01,-0.0033,-0.0016,0.9809,0.2504,1.9809,1.2504,1.9981,-0.00860817776888034,-0.101530502263419,2016,0.0667510265866436
2016-06-02,9e-04,0.0024,0.9827,0.2534,1.9827,1.2534,1.9981,-0.0077073219558581,-0.099374865272688,2016,0.0677111025105712
2016-06-03,0.0082,0.0039,0.9989,0.2583,1.9989,1.2583,1.9989,0,-0.0958539915211611,2016,0.076466333551158
2016-06-04,-0.0057,0.0047,0.9876,0.2642,1.9876,1.2642,1.9989,-0.00565310921006545,-0.0916145721060573,2016,0.0703304754499163
2016-06-06,0.0048,0.0109,0.9972,0.2779,1.9972,1.2779,1.9989,-0.000850467757266493,-0.0817704965150534,2016,0.0754680617320758
2016-06-07,-0.0113,-0.0108,0.9746,0.2642,1.9746,1.2642,1.9989,-0.0121566861773974,-0.0916145721060573,2016,0.0633152726345034
2016-06-08,-0.0151,-0.0124,0.9448,0.2485,1.9448,1.2485,1.9989,-0.0270648856871279,-0.102895739024215,2016,0.0472592120177224
2016-06-13,0.0122,0.0102,0.9685,0.2612,1.9685,1.2612,1.9989,-0.0152083646005302,-0.093770209096788,2016,0.0600357744043387
2016-06-14,-0.0011,-8e-04,0.9664,0.2603,1.9664,1.2603,1.9989,-0.0162589424183299,-0.0944169001940073,2016,0.0588697350524938
2016-06-15,-0.0022,-0.0039,0.9621,0.2553,1.9621,1.2553,1.9989,-0.018410125569063,-0.0980096285118919,2016,0.0565402216353783
2016-06-16,0.0045,0.0102,0.9709,0.2681,1.9709,1.2681,1.9989,-0.0140077042373306,-0.0888122440181073,2016,0.0612946526327376
2016-06-17,0.0025,0,0.9758,0.2681,1.9758,1.2681,1.9989,-0.0115563559957976,-0.0888122440181073,2016,0.0639478892643193
2016-06-20,0.0044,0.0039,0.9845,0.273,1.9845,1.273,1.9989,-0.00720396217919839,-0.0852913702665803,2016,0.0686292599770824
2016-06-21,-0.0043,8e-04,0.976,0.274,1.976,1.274,1.9989,-0.011456300965531,-0.0845728246030034,2016,0.0640341541591809
2016-06-22,1e-04,-8e-04,0.9762,0.273,1.9762,1.273,1.9989,-0.0113562459352644,-0.0852913702665803,2016,0.0641405575745968
2016-06-23,-0.0336,-0.0239,0.9099,0.2426,1.9099,1.2426,1.9989,-0.0445244884686578,-0.107135158439319,2016,0.0283854348400903
2016-06-24,0.0112,-0.0016,0.9313,0.2406,1.9313,1.2406,1.9989,-0.0338186002301265,-0.108572249766473,2016,0.0399033517102996
2016-06-27,0.0197,0.0166,0.9694,0.2612,1.9694,1.2612,1.9989,-0.0147581169643303,-0.093770209096788,2016,0.0603894477389924
2016-06-28,0.0101,0.0156,0.9894,0.2809,1.9894,1.2809,1.9989,-0.00475261393766579,-0.0796148595243228,2016,0.0710993811611562
2016-06-29,0.0078,0.0107,1.0048,0.2947,2.0048,1.2947,2.0048,0,-0.0696989293669612,2016,0.0794539563342134
2016-06-30,-0.0032,0.0038,0.9985,0.2996,1.9985,1.2996,2.0048,-0.00314245810055869,-0.0661780556154344,2016,0.0759997036739439
2016-07-01,0.0097,0.0015,1.0178,0.3015,2.0178,1.3015,2.0178,0,-0.0648128188546383,2016,0.0864369007995811
2016-07-04,-0.0101,-0.0091,0.9973,0.2897,1.9973,1.2897,2.0178,-0.0101595797403113,-0.0732916576848458,2016,0.0754638881015053
2016-07-05,0.0018,-0.0023,1.0009,0.2868,2.0009,1.2868,2.0178,-0.00837545842006171,-0.0753754401092189,2016,0.077399723100088
2016-07-06,0.0119,0.0191,1.0248,0.3114,2.0248,1.3114,2.0248,0,-0.0576992167852267,2016,0.0902207798049792
2016-07-07,0.0016,0.0067,1.028,0.3202,2.028,1.3202,2.028,0,-0.0513760149457497,2016,0.0919651330526672
2016-07-11,0.0068,0.0104,1.0418,0.334,2.0418,1.334,2.0418,0,-0.0414600847883883,2016,0.0993904959574252
2016-07-12,-0.0014,-0.0052,1.0389,0.3271,2.0389,1.3271,2.0418,-0.00142031540797349,-0.0464180498670691,2016,0.0978513492630848
2016-07-13,0.0068,0.0044,1.0528,0.333,2.0528,1.333,2.0528,0,-0.0421786304519652,2016,0.105316738438074
2016-07-14,0.0158,0.0096,1.0852,0.3458,2.0852,1.3458,2.0852,0,-0.0329812459581805,2016,0.122780742905395
2016-07-15,-4e-04,0.011,1.0843,0.3605,2.0843,1.3605,2.0852,-0.000431613274506137,-0.0224186247035998,2016,0.122331630608233
2016-07-18,4e-04,-0.0029,1.0851,0.3566,2.0851,1.3566,2.0852,-4.79570305007559e-05,-0.0252209527915498,2016,0.122780563260477
2016-07-19,-0.004,0.0065,1.0768,0.3654,2.0768,1.3654,2.0852,-0.00402839056205639,-0.018897750952073,2016,0.118289441007435
2016-07-20,-2e-04,0.0014,1.0764,0.3674,2.0764,1.3674,2.0852,-0.00422021868405908,-0.0174606596249192,2016,0.118065783119233
2016-07-21,-0.0013,-7e-04,1.0737,0.3664,2.0737,1.3664,2.0852,-0.00551505850757716,-0.018179205288496,2016,0.116612297601178
2016-07-22,-0.0148,-0.0072,1.0429,0.3566,2.0429,1.3566,2.0852,-0.020285823901784,-0.0252209527915498,2016,0.100086435596681
2016-07-25,0.0092,0.0094,1.0616,0.3694,2.0616,1.3694,2.0852,-0.0113178591981583,-0.0160235682977653,2016,0.11020723080417
2016-07-26,-0.003,0.0029,1.0553,0.3733,2.0553,1.3733,2.0852,-0.0143391521197007,-0.0132212402098153,2016,0.106876609111758
2016-07-27,0.0042,-0.0022,1.0639,0.3704,2.0639,1.3704,2.0852,-0.0102148474966428,-0.0153050226341883,2016,0.111525490870027
2016-07-28,-0.0011,-7e-04,1.0617,0.3694,2.0617,1.3694,2.0852,-0.0112699021676577,-0.0160235682977653,2016,0.11030281283007
2016-07-29,0.0033,0.0065,1.0685,0.3783,2.0685,1.3783,2.0852,-0.00800882409361203,-0.00962851189193059,2016,0.113966812112409
2016-08-01,5e-04,-0.0108,1.0696,0.3634,2.0696,1.3634,2.0852,-0.00748129675810461,-0.0203348422792269,2016,0.114523795518465
2016-08-02,0.0074,0.0051,1.0849,0.3704,2.0849,1.3704,2.0852,-0.000143871091501935,-0.0153050226341883,2016,0.122771271605302
2016-08-03,0.0016,0.0036,1.0882,0.3753,2.0882,1.3753,2.0882,0,-0.0117841488826614,2016,0.124567705639871
2016-08-04,0.0028,0.013,1.094,0.3932,2.094,1.3932,2.094,0,0,2016,0.127716495215662
2016-08-05,-0.0042,0,1.0853,0.3932,2.0853,1.3932,2.094,-0.0041547277936963,0,2016,0.122980085935757
2016-08-08,-0.0247,0.0043,1.0338,0.3992,2.0338,1.3992,2.094,-0.0287488061127029,0,2016,0.0952424778131435
2016-08-09,-0.0033,-0.0014,1.0272,0.3972,2.0272,1.3972,2.094,-0.0319006685768867,-0.00142938822184102,2016,0.0916281776363601
2016-08-10,0.0056,-7e-04,1.0386,0.3962,2.0386,1.3962,2.094,-0.026456542502388,-0.00214408233276164,2016,0.0977412954311239
2016-08-11,0.0014,7e-04,1.0414,0.3972,2.0414,1.3972,2.094,-0.0251193887297039,-0.00142938822184102,2016,0.0992781332447275
2016-08-12,0.0124,0.0014,1.0667,0.3992,2.0667,1.3992,2.094,-0.0130372492836678,0,2016,0.112909182096962
2016-08-15,-0.0016,-0.0057,1.0635,0.3913,2.0635,1.3913,2.094,-0.0145654250238779,-0.00564608347627216,2016,0.111128527405607
2016-08-16,-0.0057,0.0014,1.0518,0.3932,2.0518,1.3932,2.094,-0.0201528175740211,-0.00428816466552318,2016,0.104795094799395
2016-08-17,0.0087,-0.0014,1.0696,0.3913,2.0696,1.3913,2.094,-0.0116523400191022,-0.00564608347627216,2016,0.114406812124149
2016-08-18,-0.0096,-0.0129,1.0496,0.3733,2.0496,1.3733,2.094,-0.0212034383954157,-0.0185105774728417,2016,0.103708506727758
2016-08-19,-0.0013,-0.0014,1.0469,0.3714,2.0469,1.3714,2.094,-0.0224928366762179,-0.0198684962835907,2016,0.102273685669012
2016-08-22,0.0055,0.0065,1.0582,0.3803,2.0582,1.3803,2.094,-0.0170964660936008,-0.0135077186963979,2016,0.108336190940191
2016-08-23,0.0014,-7e-04,1.0612,0.3793,2.0612,1.3793,2.094,-0.0156638013371539,-0.0142224128073185,2016,0.109887861607508
2016-08-24,0.0047,0.0094,1.0709,0.3922,2.0709,1.3922,2.094,-0.011031518624642,-0.0050028587764438,2016,0.115104334557063
2016-08-25,9e-04,-7e-04,1.0727,0.3913,2.0727,1.3913,2.094,-0.0101719197707737,-0.00564608347627216,2016,0.116107928458164
2016-08-26,0.0047,0.0014,1.0824,0.3932,2.0824,1.3932,2.094,-0.00553963705826199,-0.00428816466552318,2016,0.121353635721917
2016-08-29,0.0105,-0.0021,1.1042,0.3903,2.1042,1.3903,2.1042,0,-0.00636077758719278,2016,0.133127848896997
2016-08-30,-0.0014,-0.0079,1.1013,0.3793,2.1013,1.3793,2.1042,-0.00137819598897437,-0.0142224128073185,2016,0.131541469908542
2016-08-31,0.0052,-0.0029,1.1124,0.3753,2.1124,1.3753,2.1124,0,-0.0170811892510006,2016,0.137425485552066
2016-09-01,-0.0063,0.0101,1.0991,0.3893,2.0991,1.3893,2.1124,-0.00629615603105471,-0.00707547169811318,2016,0.130259704993088
2016-09-02,0.0085,0.0064,1.1169,0.3982,2.1169,1.3982,2.1169,0,-0.0007146941109204,2016,0.139866912485529
2016-09-05,0.0045,0.01,1.1263,0.4122,2.1263,1.4122,2.1263,0,0,2016,0.144996313591714
2016-09-06,0.0077,0.012,1.1428,0.4291,2.1428,1.4291,2.1428,0,0,2016,0.15381278520637
2016-09-07,-0.0019,-0.0125,1.1387,0.4112,2.1387,1.4112,2.1428,-0.00191338435691624,-0.0125253656147226,2016,0.151620540914478
2016-09-08,-0.021,-0.0247,1.0938,0.3763,2.0938,1.3763,2.1428,-0.0228672764607057,-0.0369463298579525,2016,0.127436509555274
2016-09-09,0.0057,0.0029,1.1058,0.3803,2.1058,1.3803,2.1428,-0.0172671271233902,-0.0341473654747743,2016,0.133862897659739
2016-09-10,-0.0035,-0.0036,1.0984,0.3753,2.0984,1.3753,2.1428,-0.0207205525480681,-0.0376460709537472,2016,0.12989437751793
2016-09-12,-0.0172,-0.0087,1.0623,0.3634,2.0623,1.3634,2.1428,-0.0375676684711593,-0.0459729899937024,2016,0.110460194224622
2016-09-13,0.0053,0.0131,1.0731,0.3813,2.0731,1.3813,2.1428,-0.0325275340675751,-0.0334476243789799,2016,0.116345633254012
2016-09-14,0.0087,0.0216,1.0912,0.4112,2.0912,1.4112,2.1428,-0.0240806421504576,-0.0125253656147226,2016,0.126057840263322
2016-09-19,0.0046,-0.0021,1.1007,0.4082,2.1007,1.4082,2.1428,-0.0196471905917494,-0.0146245889021063,2016,0.131237706328533
2016-09-20,0.0093,0.0163,1.1202,0.4311,2.1202,1.4311,2.1428,-0.0105469479186112,0,2016,0.141758216997389
2016-09-21,-0.0015,-0.0056,1.1171,0.4231,2.1171,1.4231,2.1428,-0.0119936531640846,-0.00559010551324157,2016,0.140045579671893
2016-09-22,-0.0034,0,1.1099,0.4231,2.1099,1.4231,2.1428,-0.0153537427664738,-0.00559010551324157,2016,0.136169424701009
2016-09-23,-7e-04,0.0049,1.1085,0.4301,2.1085,1.4301,2.1428,-0.016007093522494,-0.000698763189155294,2016,0.135374106103718
2016-09-26,-0.0073,-0.0097,1.0931,0.4161,2.0931,1.4161,2.1428,-0.023193951838716,-0.0104814478373279,2016,0.127085875129161
2016-09-29,-0.0013,7e-04,1.0904,0.4171,2.0904,1.4171,2.1428,-0.024453985439612,-0.00978268464817278,2016,0.125620663491493
2016-09-30,0.0035,0.0035,1.0977,0.4221,2.0977,1.4221,2.1428,-0.0210472279260783,-0.00628886870239687,2016,0.129560335813713
2016-10-03,9e-04,0.0021,1.0995,0.4251,2.0995,1.4251,2.1428,-0.0202072055254808,-0.00419257913493121,2016,0.130576940115945
2016-10-04,0.0016,0.0014,1.1028,0.4271,2.1028,1.4271,2.1428,-0.0186671644577189,-0.00279505275662073,2016,0.132385863220131
2016-10-05,-0.0027,-0.0014,1.097,0.4251,2.097,1.4251,2.1428,-0.0213739033040883,-0.00419257913493121,2016,0.129328421389437
2016-10-06,0.0027,0.0105,1.1028,0.44,2.1028,1.44,2.1428,-0.0186671644577189,0,2016,0.132377608127188
2016-10-07,-0.0301,-0.0117,1.0395,0.4231,2.0395,1.4231,2.1428,-0.048207952212059,-0.0117361111111111,2016,0.0982930421225596
2016-10-11,0.0044,0.0098,1.0485,0.437,2.0485,1.437,2.1428,-0.0440078402090724,-0.00208333333333321,2016,0.103125531507899
2016-10-12,-0.0092,-0.0125,1.0297,0.4191,2.0297,1.4191,2.1428,-0.0527814075042002,-0.0145138888888888,2016,0.0929767766180261
2016-10-13,-0.0132,0.0021,1.003,0.4221,2.003,1.4221,2.1428,-0.0652417397797275,-0.0124305555555556,2016,0.0785494831666682
2016-10-14,-1e-04,7e-04,1.0028,0.4231,2.0028,1.4231,2.1428,-0.0653350756020163,-0.0117361111111111,2016,0.0784416282183515
2016-10-17,0.0097,0.007,1.0221,0.4331,2.0221,1.4331,2.1428,-0.0563281687511669,-0.00479166666666664,2016,0.0889025120120697
2016-10-18,0.0079,0.0049,1.0381,0.44,2.0381,1.44,2.1428,-0.0488613029680792,0,2016,0.0975048418569651
2016-10-19,-2e-04,0.0041,1.0376,0.446,2.0376,1.446,2.1428,-0.0490946425238006,0,2016,0.0972853408885936
2016-10-20,0.007,0.0028,1.0519,0.45,2.0519,1.45,2.1428,-0.0424211312301663,0,2016,0.104966338274814
2016-10-21,-8e-04,0,1.0503,0.45,2.0503,1.45,2.1428,-0.043167817808475,0,2016,0.104082365204194
2016-10-24,-8e-04,0.0021,1.0487,0.453,2.0487,1.453,2.1428,-0.0439145043867837,0,2016,0.10319909931203
2016-10-25,-9e-04,0,1.0469,0.453,2.0469,1.453,2.1428,-0.0447545267873811,0,2016,0.102206220122649
2016-10-26,-0.0015,-0.0055,1.0438,0.445,2.0438,1.445,2.1428,-0.0462012320328543,-0.00550584996558845,2016,0.100552910792466
2016-10-27,-0.0058,-0.0048,1.032,0.438,2.032,1.438,2.1428,-0.0517080455478813,-0.0103234686854784,2016,0.0941697039098692
2016-10-28,3e-04,0,1.0326,0.438,2.0326,1.438,2.1428,-0.0514280380810156,-0.0103234686854784,2016,0.0944979548210423
2016-10-31,-0.0012,-0.0042,1.0301,0.4321,2.0301,1.4321,2.1428,-0.052594735859623,-0.0143840330350999,2016,0.093184557275257
2016-11-01,-0.021,-0.0069,0.9874,0.4221,1.9874,1.4221,2.1428,-0.0725219339182379,-0.0212663454920854,2016,0.0702276815724765
2016-11-02,-0.0151,-0.0063,0.9574,0.4131,1.9574,1.4131,2.1428,-0.0865223072615271,-0.0274604267033723,2016,0.0540672435807321
2016-11-03,0.0115,0.0113,0.9799,0.4291,1.9799,1.4291,2.1428,-0.0760220272540603,-0.0164487267721954,2016,0.0661890168819106
2016-11-04,0.0057,0.0049,0.9911,0.436,1.9911,1.436,2.1428,-0.070795221205899,-0.0116999311768755,2016,0.0722662942781376
2016-11-07,-0.0077,0.0097,0.9758,0.45,1.9758,1.45,2.1428,-0.0779354116109764,-0.00206469373709572,2016,0.0640098438121959
2016-11-08,-0.0175,-0.0144,0.9412,0.4291,1.9412,1.4291,2.1428,-0.0940825088669032,-0.0164487267721954,2016,0.0453896715454825
2016-11-09,-3e-04,-0.0202,0.9406,0.4002,1.9406,1.4002,2.1428,-0.094362516333769,-0.0363386097728838,2016,0.045076054644019
2016-11-10,-0.0059,-0.0057,0.9291,0.3922,1.9291,1.3922,2.1428,-0.0997293261153631,-0.0418444597384723,2016,0.0389101059216193
2016-11-11,-0.0035,-0.0021,0.9223,0.3893,1.9223,1.3893,2.1428,-0.102902744073175,-0.043840330350998,2016,0.0352739205508936
2016-11-14,0.0064,0.0057,0.9346,0.3972,1.9346,1.3972,2.1428,-0.0971625910024267,-0.0384033035099794,2016,0.0418996736424193
2016-11-15,0.0021,-0.0028,0.9387,0.3932,1.9387,1.3932,2.1428,-0.0952492066455107,-0.0411562284927737,2016,0.0440876629570683
2016-11-16,0.0044,0.0014,0.9472,0.3952,1.9472,1.3952,2.1428,-0.0912824341982453,-0.0397797660013766,2016,0.0486816486740793
2016-11-17,0.0092,0.0029,0.9651,0.3992,1.9651,1.3992,2.1428,-0.0829288781034162,-0.0370268410185823,2016,0.058329519841881
2016-11-18,0.0137,0.0064,0.992,0.4082,1.992,1.4082,2.1428,-0.0703752100056003,-0.0308327598072954,2016,0.0728286342637148
2016-11-21,0.0052,0.0106,1.0024,0.4231,2.0024,1.4231,2.1428,-0.0655217472465934,-0.0205781142463868,2016,0.0784073431618864
2016-11-22,5e-04,0.0014,1.0034,0.4251,2.0034,1.4251,2.1428,-0.0650550681351504,-0.0192016517549897,2016,0.0789465468334671
2016-11-23,0.0016,-0.0035,1.0066,0.4201,2.0066,1.4201,2.1428,-0.063561694978533,-0.0226428079834825,2016,0.0806728613084007
2016-11-24,-0.0036,0,0.9994,0.4201,1.9994,1.4201,2.1428,-0.0669217845809222,-0.0226428079834825,2016,0.0767824390076903
2016-11-25,0.0034,0.0077,1.0063,0.4311,2.0063,1.4311,2.1428,-0.0637016987119657,-0.0150722642807983,2016,0.0804434993003167
2016-11-28,0.0068,-0.0028,1.0199,0.4271,2.0199,1.4271,2.1428,-0.0573548627963414,-0.0178251892635926,2016,0.0877905150955587
2016-11-29,0.0024,-0.0014,1.0247,0.4251,2.0247,1.4251,2.1428,-0.055114803061415,-0.0192016517549897,2016,0.0904012123317881
2016-11-30,-0.0016,-0.0056,1.0216,0.4171,2.0216,1.4171,2.1428,-0.0565615083068882,-0.0247075017205781,2016,0.0886565703920572
2016-12-01,0.0011,0,1.0239,0.4171,2.0239,1.4171,2.1428,-0.0554881463505693,-0.0247075017205781,2016,0.0898540926194884
2016-12-02,0.0041,0.0084,1.0321,0.4291,2.0321,1.4291,2.1428,-0.0516613776367372,-0.0164487267721954,2016,0.0943224943992285
2016-12-05,0.0091,0.0056,1.0505,0.437,2.0505,1.437,2.1428,-0.0430744819861865,-0.0110116999311769,2016,0.104280829098262
2016-12-06,0.0078,0.0014,1.0666,0.439,2.0666,1.439,2.1428,-0.0355609482919544,-0.00963523743977979,2016,0.112894219565228
2016-12-07,0.0023,0.0104,1.0713,0.4539,2.0713,1.4539,2.1428,-0.0333675564681727,0,2016,0.115453876270228
2016-12-08,2e-04,0.0034,1.0717,0.4589,2.0717,1.4589,2.1428,-0.0331808848235955,0,2016,0.115676967045482
2016-12-09,-0.0108,-0.0061,1.0493,0.45,2.0493,1.45,2.1428,-0.0436344969199182,-0.00610048666803753,2016,0.103627655801391
2016-12-12,0.0019,0.0048,1.0531,0.4569,2.0531,1.4569,2.1428,-0.0418611162964349,-0.00137089588045769,2016,0.105724548347413
2016-12-13,-0.004,-0.0089,1.0448,0.444,2.0448,1.444,2.1428,-0.0457345529214114,-0.0102131743094112,2016,0.101301650154024
2016-12-14,0.0049,0.0034,1.0547,0.449,2.0547,1.449,2.1428,-0.041114429718126,-0.00678593460826638,2016,0.106698028239778
2016-12-15,5e-04,-0.0076,1.0557,0.438,2.0557,1.438,2.1428,-0.040647750606683,-0.0143258619507848,2016,0.107251377253898
2016-12-16,-0.0068,-0.0042,1.0416,0.4321,2.0416,1.4321,2.1428,-0.0472279260780289,-0.0183700047981356,2016,0.0997220678885715
2016-12-19,0.0013,-0.0028,1.0444,0.4281,2.0444,1.4281,2.1428,-0.0459212245659886,-0.0211117965590513,2016,0.101151706576827
2016-12-20,6e-04,-0.0028,1.0457,0.4241,2.0457,1.4241,2.1428,-0.0453145417211126,-0.0238535883199671,2016,0.101812397600773
2016-12-21,-0.0106,-0.0133,1.024,0.4052,2.024,1.4052,2.1428,-0.0554414784394252,-0.036808554390294,2016,0.0901331861862047
